_id,Secção,CAE,Descrição
6a1021a95428bd9bfa9b9bb6,Secção G - Comércio por grosso e a retalho,46720,Comércio por grosso de peças e acessórios para veículos automóveis
6a1021a95428bd9bfa9b9bb7,Secção G - Comércio por grosso e a retalho,46730,"Comércio por grosso de motociclos, suas partes e acessórios"
6a1021a95428bd9bfa9b9bb8,Secção G - Comércio por grosso e a retalho,46811,Comércio por grosso de produtos petrolíferos
6a1021a95428bd9bfa9b9bb9,Secção G - Comércio por grosso e a retalho,46812,"Comércio por grosso de combustíveis sólidos, líquidos e gasosos, não derivados do petróleo"
6a1021a95428bd9bfa9b9bba,Secção G - Comércio por grosso e a retalho,46820,Comércio por grosso de minérios e de metais
6a1021a95428bd9bfa9b9bbb,Secção G - Comércio por grosso e a retalho,46831,Comércio por grosso de madeira em bruto e de produtos derivados
6a1021a95428bd9bfa9b9bbc,Secção G - Comércio por grosso e a retalho,46832,Comércio por grosso de materiais de construção (exceto madeira) e equipamento sanitário
6a1021a95428bd9bfa9b9bbd,Secção G - Comércio por grosso e a retalho,46840,"Comércio por grosso de ferragens, ferramentas manuais e artigos para canalizações e aquecimento"
6a1021a95428bd9bfa9b9bbe,Secção G - Comércio por grosso e a retalho,46850,Comércio por grosso de produtos químicos
6a1021a95428bd9bfa9b9bbf,Secção G - Comércio por grosso e a retalho,46861,"Comércio por grosso de fibras têxteis naturais, artificiais e sintéticas"
6a1021a95428bd9bfa9b9bc0,Secção G - Comércio por grosso e a retalho,46862,"Comércio por grosso de outros bens intermédios, n.e."
6a1021a95428bd9bfa9b9bc1,Secção G - Comércio por grosso e a retalho,46871,Comércio por grosso de sucatas e de desperdícios metálicos
6a1021a95428bd9bfa9b9bc2,Secção G - Comércio por grosso e a retalho,46872,"Comércio por grosso de desperdícios têxteis, de cartão e papéis velhos"
6a1021a95428bd9bfa9b9bc3,Secção G - Comércio por grosso e a retalho,46873,"Comércio por grosso de desperdícios de materiais, n.e."
6a1021a95428bd9bfa9b9bc4,Secção G - Comércio por grosso e a retalho,46890,"Outro comércio por grosso especializado, n.e."
6a1021a95428bd9bfa9b9bc5,Secção G - Comércio por grosso e a retalho,46900,Comércio por grosso não especializado
6a1021a95428bd9bfa9b9bc6,Secção G - Comércio por grosso e a retalho,47111,Comércio a retalho em supermercados e hipermercados
6a1021a95428bd9bfa9b9bc7,Secção G - Comércio por grosso e a retalho,47112,"Comércio a retalho em outros estabelecimentos não especializados, com predominância de produtos alimentares, bebidas ou tabaco"
6a1021a95428bd9bfa9b9bc8,Secção G - Comércio por grosso e a retalho,47113,"Comércio a retalho não especializado, em bancas, feiras e unidades móveis de venda, de produtos alimentares, bebidas e tabaco"
6a1021a95428bd9bfa9b9bc9,Secção G - Comércio por grosso e a retalho,47114,"Comércio a retalho não especializado, por correspondência ou via Internet, com predominância de produtos alimentares, bebidas e tabaco"
6a1021a95428bd9bfa9b9bca,Secção G - Comércio por grosso e a retalho,47115,"Comércio a retalho não especializado, por outros métodos, com predominância de produtos alimentares, bebidas e tabaco"
6a1021a95428bd9bfa9b9bcb,Secção G - Comércio por grosso e a retalho,47121,"Comércio a retalho não especializado, sem predominância de produtos alimentares, bebidas e tabaco, em grandes armazéns e similares"
6a1021a95428bd9bfa9b9bcc,Secção G - Comércio por grosso e a retalho,47122,"Comércio a retalho em outros estabelecimentos não especializados, sem predominância de produtos alimentares, bebidas ou tabaco"
6a1021a95428bd9bfa9b9bcd,Secção G - Comércio por grosso e a retalho,47123,"Comércio a retalho não especializado em bancas, feiras e unidades móveis de venda, de têxteis, vestuário, calçado, malas e similares"
6a1021a95428bd9bfa9b9bce,Secção G - Comércio por grosso e a retalho,47124,"Comércio a retalho não especializado, em bancas, feiras e unidades móveis de venda, de outros produtos, sem predominância de produtos alimentares, bebidas e tabaco"
6a1021a95428bd9bfa9b9bcf,Secção G - Comércio por grosso e a retalho,47125,"Comércio a retalho não especializado, por correspondência ou via Internet, sem predominância de produtos alimentares, bebidas e tabaco"
6a1021a95428bd9bfa9b9bd0,Secção G - Comércio por grosso e a retalho,47126,"Comércio a retalho não especializado, por outros métodos, sem predominância de produtos alimentares, bebidas e tabaco"
6a1021a95428bd9bfa9b9bd1,Secção G - Comércio por grosso e a retalho,47210,Comércio a retalho de frutas e produtos hortícolas
6a1021a95428bd9bfa9b9bd2,Secção G - Comércio por grosso e a retalho,47220,Comércio a retalho de carne e produtos à base de carne
6a1021a95428bd9bfa9b9bd3,Secção G - Comércio por grosso e a retalho,47230,"Comércio a retalho de peixe, crustáceos e moluscos"
6a1021a95428bd9bfa9b9bd4,Secção G - Comércio por grosso e a retalho,47240,"Comércio a retalho de pão, de produtos de pastelaria e de confeitaria"
6a1021a95428bd9bfa9b9bd5,Secção G - Comércio por grosso e a retalho,47250,Comércio a retalho de bebidas
6a1021a95428bd9bfa9b9bd6,Secção G - Comércio por grosso e a retalho,47271,Comércio a retalho de leite e de derivados
6a1021a95428bd9bfa9b9bd7,Secção G - Comércio por grosso e a retalho,47272,"Comércio a retalho de produtos alimentares, naturais e dietéticos"
6a1021a95428bd9bfa9b9bd8,Secção G - Comércio por grosso e a retalho,47273,Outro comércio a retalho de produtos alimentares
6a1021a95428bd9bfa9b9bd9,Secção G - Comércio por grosso e a retalho,47300,Comércio a retalho de combustível para veículos a motor
6a1021a95428bd9bfa9b9bda,Secção G - Comércio por grosso e a retalho,47401,"Comércio a retalho de computadores, unidades periféricas e programas informáticos"
6a1021a95428bd9bfa9b9bdb,Secção G - Comércio por grosso e a retalho,47402,Comércio a retalho de equipamento de telecomunicações
6a1021a95428bd9bfa9b9bdc,Secção G - Comércio por grosso e a retalho,47403,Comércio a retalho de equipamento audiovisual
6a1021a95428bd9bfa9b9bdd,Secção G - Comércio por grosso e a retalho,47510,Comércio a retalho de têxteis
6a1021a95428bd9bfa9b9bde,Secção G - Comércio por grosso e a retalho,47521,Comércio a retalho de ferragens e de vidro plano
6a1021a95428bd9bfa9b9bdf,Secção G - Comércio por grosso e a retalho,47522,"Comércio a retalho de tintas, vernizes e produtos similares"
6a1021a95428bd9bfa9b9be0,Secção G - Comércio por grosso e a retalho,47523,"Comércio a retalho de material de bricolage, equipamento sanitário, ladrilhos e materiais de construção similares"
6a1021a95428bd9bfa9b9be1,Secção G - Comércio por grosso e a retalho,47530,"Comércio a retalho de carpetes, tapetes, cortinados e revestimentos para paredes e pavimentos"
6a1021a95428bd9bfa9b9be2,Secção G - Comércio por grosso e a retalho,47540,Comércio a retalho de eletrodomésticos
6a1021a95428bd9bfa9b9be3,Secção G - Comércio por grosso e a retalho,47551,Comércio a retalho de mobiliário e artigos de iluminação
6a1021a95428bd9bfa9b9be4,Secção G - Comércio por grosso e a retalho,47552,"Comércio a retalho de louças, cutelaria e de outros artigos similares para uso doméstico"
6a1021a95428bd9bfa9b9be5,Secção G - Comércio por grosso e a retalho,47553,"Comércio a retalho de outros artigos para o lar, n.e."
6a1021a95428bd9bfa9b9be6,Secção G - Comércio por grosso e a retalho,47610,Comércio a retalho de livros
6a1021a95428bd9bfa9b9be7,Secção G - Comércio por grosso e a retalho,47621,"Comércio a retalho de jornais, revistas e outras publicações periódicas e artigos de papelaria, exceto máquinas e outro material de escritório"
6a1021a95428bd9bfa9b9be8,Secção G - Comércio por grosso e a retalho,47622,Comércio a retalho de máquinas e de outro material de escritório
6a1021a95428bd9bfa9b9be9,Secção G - Comércio por grosso e a retalho,47630,Comércio a retalho de artigos de desporto
6a1021a95428bd9bfa9b9bea,Secção G - Comércio por grosso e a retalho,47640,Comércio a retalho de jogos e brinquedos
6a1021a95428bd9bfa9b9beb,Secção G - Comércio por grosso e a retalho,47690,"Comércio a retalho de bens culturais e recreativos, n.e."
6a1021a95428bd9bfa9b9bec,Secção G - Comércio por grosso e a retalho,47711,Comércio a retalho de vestuário para adultos
6a1021a95428bd9bfa9b9bed,Secção G - Comércio por grosso e a retalho,47712,Comércio a retalho de vestuário para bebés e crianças
6a1021a95428bd9bfa9b9bee,Secção G - Comércio por grosso e a retalho,47721,Comércio a retalho de calçado
6a1021a95428bd9bfa9b9bef,Secção G - Comércio por grosso e a retalho,47722,Comércio a retalho de marroquinaria e artigos de viagem
6a1021a95428bd9bfa9b9bf0,Secção G - Comércio por grosso e a retalho,47730,Comércio a retalho de produtos farmacêuticos
6a1021a95428bd9bfa9b9bf1,Secção G - Comércio por grosso e a retalho,47741,Comércio a retalho de produtos médicos (exceto material ótico oftálmico) e ortopédicos
6a1021a95428bd9bfa9b9bf2,Secção G - Comércio por grosso e a retalho,47742,Comércio a retalho de material ótico oftálmico
6a1021a95428bd9bfa9b9bf3,Secção G - Comércio por grosso e a retalho,47750,Comércio a retalho de produtos cosméticos e de higiene
6a1021a95428bd9bfa9b9bf4,Secção G - Comércio por grosso e a retalho,47761,"Comércio a retalho de flores, plantas, sementes e fertilizantes"
6a1021a95428bd9bfa9b9bf5,Secção G - Comércio por grosso e a retalho,47762,Comércio a retalho de animais de companhia e respetivos alimentos
6a1021a95428bd9bfa9b9bf6,Secção G - Comércio por grosso e a retalho,47770,Comércio a retalho de relógios e de artigos de ourivesaria e joalharia
6a1021a95428bd9bfa9b9bf7,Secção G - Comércio por grosso e a retalho,47781,"Comércio a retalho de material ótico, exceto oftálmico, fotográfico, cinematográfico e de instrumentos de precisão"
6a1021a95428bd9bfa9b9bf8,Secção G - Comércio por grosso e a retalho,47782,Comércio a retalho de combustíveis para uso doméstico
6a1021a95428bd9bfa9b9bf9,Secção G - Comércio por grosso e a retalho,47783,"Comércio a retalho de outros produtos novos, n.e."
6a1021a95428bd9bfa9b9bfa,Secção G - Comércio por grosso e a retalho,47790,Comércio a retalho de artigos em segunda mão
6a1021a95428bd9bfa9b9bfb,Secção G - Comércio por grosso e a retalho,47811,Comércio a retalho de veículos automóveis ligeiros
6a1021a95428bd9bfa9b9bfc,Secção G - Comércio por grosso e a retalho,47812,Comércio a retalho de outros veículos automóveis
6a1021a95428bd9bfa9b9bfd,Secção G - Comércio por grosso e a retalho,47820,Comércio a retalho de peças e acessórios para veículos automóveis
6a1021a95428bd9bfa9b9bfe,Secção G - Comércio por grosso e a retalho,47830,"Comércio a retalho de motociclos, suas partes e acessórios"
6a1021a95428bd9bfa9b9bff,Secção G - Comércio por grosso e a retalho,47910,Atividades de serviços de intermediação no comércio a retalho não especializado
6a1021a95428bd9bfa9b9c00,Secção G - Comércio por grosso e a retalho,47920,Atividades de serviços de intermediação no comércio a retalho especializado
6a1021a95428bd9bfa9b9c01,Secção H - Transportes e armazenagem,49110,Transporte de passageiros por ferrovia pesada
6a1021a95428bd9bfa9b9c02,Secção H - Transportes e armazenagem,49120,Outro transporte ferroviário de passageiros
6a1021a95428bd9bfa9b9c03,Secção H - Transportes e armazenagem,49200,Transporte ferroviário de mercadorias
6a1021a95428bd9bfa9b9c04,Secção H - Transportes e armazenagem,49311,"Transporte rodoviário regular, urbano e suburbano de passageiros"
6a1021a95428bd9bfa9b9c05,Secção H - Transportes e armazenagem,49312,Transporte regular interurbano em autocarros
6a1021a95428bd9bfa9b9c06,Secção H - Transportes e armazenagem,49320,Transporte rodoviário não regular de passageiros
6a1021a95428bd9bfa9b9c07,Secção H - Transportes e armazenagem,49330,"Atividades de serviços de transporte de passageiros, a pedido, em veículo com condutor"
6a1021a95428bd9bfa9b9c08,Secção H - Transportes e armazenagem,49340,"Transporte de passageiros por instalações por cabo (teleféricos, telesquis e outras)"
6a1021a95428bd9bfa9b9c09,Secção H - Transportes e armazenagem,49390,"Outros transportes terrestres de passageiros, n.e."
6a1021a95428bd9bfa9b9c0a,Secção H - Transportes e armazenagem,49410,Transportes rodoviários de mercadorias
6a1021a95428bd9bfa9b9c0b,Secção H - Transportes e armazenagem,49420,Serviços de mudanças
6a1021a95428bd9bfa9b9c0c,Secção H - Transportes e armazenagem,49500,Transportes por oleodutos ou gasodutos
6a1021a95428bd9bfa9b9c0d,Secção H - Transportes e armazenagem,50101,Transportes marítimos não costeiros de passageiros
6a1021a95428bd9bfa9b9c0e,Secção H - Transportes e armazenagem,50102,"Transportes costeiros e locais de passageiros, para fins não turísticos"
6a1021a95428bd9bfa9b9c0f,Secção H - Transportes e armazenagem,50103,"Transportes costeiros e locais de passageiros, para fins turísticos"
6a1021a95428bd9bfa9b9c10,Secção H - Transportes e armazenagem,50200,Transportes marítimos de mercadorias
6a1021a95428bd9bfa9b9c11,Secção H - Transportes e armazenagem,50301,"Transportes de passageiros por vias navegáveis interiores, para fins não turísticos"
6a1021a95428bd9bfa9b9c12,Secção H - Transportes e armazenagem,50302,"Transportes de passageiros por vias navegáveis interiores, para fins turísticos"
6a1021a95428bd9bfa9b9c13,Secção H - Transportes e armazenagem,50400,Transportes de mercadorias por vias navegáveis interiores
6a1021a95428bd9bfa9b9c14,Secção H - Transportes e armazenagem,51100,Transportes aéreos de passageiros
6a1021a95428bd9bfa9b9c15,Secção H - Transportes e armazenagem,51210,Transportes aéreos de mercadorias
6a1021a95428bd9bfa9b9c16,Secção H - Transportes e armazenagem,51220,Transportes espaciais
6a1021a95428bd9bfa9b9c17,Secção H - Transportes e armazenagem,52101,Armazenagem frigorífica
6a1021a95428bd9bfa9b9c18,Secção H - Transportes e armazenagem,52102,Armazenagem não frigorífica
6a1021a95428bd9bfa9b9c19,Secção H - Transportes e armazenagem,52211,Gestão de infraestruturas dos transportes terrestres
6a1021a95428bd9bfa9b9c1a,Secção H - Transportes e armazenagem,52212,Assistência a veículos na estrada
6a1021a95428bd9bfa9b9c1b,Secção H - Transportes e armazenagem,52213,Outras atividades auxiliares dos transportes terrestres
6a1021a95428bd9bfa9b9c1c,Secção H - Transportes e armazenagem,52220,Atividades auxiliares dos transportes por água
6a1021a95428bd9bfa9b9c1d,Secção H - Transportes e armazenagem,52230,Atividades auxiliares dos transportes aéreos
6a1021a95428bd9bfa9b9c1e,Secção H - Transportes e armazenagem,52240,Manuseamento de carga
6a1021a95428bd9bfa9b9c1f,Secção H - Transportes e armazenagem,52250,Atividades dos serviços de logística
6a1021a95428bd9bfa9b9c20,Secção H - Transportes e armazenagem,52261,Agentes aduaneiros e similares de apoio ao transporte
6a1021a95428bd9bfa9b9c21,Secção H - Transportes e armazenagem,52262,"Outras atividades de apoio ao transporte, n.e."
6a1021a95428bd9bfa9b9c22,Secção H - Transportes e armazenagem,52310,Atividades de serviços de intermediação dos transportes de mercadorias
6a1021a95428bd9bfa9b9c23,Secção H - Transportes e armazenagem,52320,Atividades de serviços de intermediação dos transportes de passageiros
6a1021a95428bd9bfa9b9c24,Secção H - Transportes e armazenagem,53100,Atividades postais sujeitas a obrigações de serviço universal
6a1021a95428bd9bfa9b9c25,Secção H - Transportes e armazenagem,53201,"Outras atividades postais e de correios, exceto entregas ao domicílio sem tratamento ou triagem"
6a1021a95428bd9bfa9b9c26,Secção H - Transportes e armazenagem,53202,Atividades de serviços de entrega ao domicílio sem tratamento ou triagem
6a1021a95428bd9bfa9b9c27,Secção H - Transportes e armazenagem,53300,Atividades de serviços de intermediação de atividades postais e de correios
6a1021a95428bd9bfa9b9c28,Secção I - Atividades de alojamento e restauração,55101,"Hotéis, exceto hotéis rurais"
6a1021a95428bd9bfa9b9c29,Secção I - Atividades de alojamento e restauração,55102,Hotéis-Apartamentos
6a1021a95428bd9bfa9b9c2a,Secção I - Atividades de alojamento e restauração,55103,Pousadas
6a1021a95428bd9bfa9b9c2b,Secção I - Atividades de alojamento e restauração,55104,Aldeamentos turísticos
6a1021a95428bd9bfa9b9c2c,Secção I - Atividades de alojamento e restauração,55105,Apartamentos turísticos
6a1021a95428bd9bfa9b9c2d,Secção I - Atividades de alojamento e restauração,55106,Hotéis Rurais
6a1021a95428bd9bfa9b9c2e,Secção I - Atividades de alojamento e restauração,55107,Outros estabelecimentos hoteleiros
6a1021a95428bd9bfa9b9c2f,Secção I - Atividades de alojamento e restauração,55201,Alojamento mobilado para turistas
6a1021a95428bd9bfa9b9c30,Secção I - Atividades de alojamento e restauração,55202,"Alojamento em estabelecimentos de turismo no espaço rural, exceto hotéis rurais"
6a1021a95428bd9bfa9b9c31,Secção I - Atividades de alojamento e restauração,55203,Alojamento em estabelecimentos de turismo de habitação
6a1021a95428bd9bfa9b9c32,Secção I - Atividades de alojamento e restauração,55204,"Estabelecimentos de hospedagem, exceto hostels"
6a1021a95428bd9bfa9b9c33,Secção I - Atividades de alojamento e restauração,55205,Hostels
6a1021a95428bd9bfa9b9c34,Secção I - Atividades de alojamento e restauração,55206,Colónias e campos de férias
6a1021a95428bd9bfa9b9c35,Secção I - Atividades de alojamento e restauração,55207,Outros locais de alojamento de curta duração
6a1021a95428bd9bfa9b9c36,Secção I - Atividades de alojamento e restauração,55300,Parques de campismo e de caravanismo
6a1021a95428bd9bfa9b9c37,Secção I - Atividades de alojamento e restauração,55400,Atividades de serviços de intermediação de alojamento
6a1021a95428bd9bfa9b9c38,Secção I - Atividades de alojamento e restauração,55900,Outros locais de alojamento
6a1021a95428bd9bfa9b9c39,Secção I - Atividades de alojamento e restauração,56111,Restaurantes tipo tradicional
6a1021a95428bd9bfa9b9c3a,Secção I - Atividades de alojamento e restauração,56112,Restaurantes com lugares ao balcão
6a1021a95428bd9bfa9b9c3b,Secção I - Atividades de alojamento e restauração,56113,Restaurantes sem serviço de mesa
6a1021a95428bd9bfa9b9c3c,Secção I - Atividades de alojamento e restauração,56114,Restaurantes típicos
6a1021a95428bd9bfa9b9c3d,Secção I - Atividades de alojamento e restauração,56115,Restaurantes com espaço de dança
6a1021a95428bd9bfa9b9c3e,Secção I - Atividades de alojamento e restauração,56116,Confeção de refeições prontas a levar para casa
6a1021a95428bd9bfa9b9c3f,Secção I - Atividades de alojamento e restauração,56117,"Restaurantes, n.e."
6a1021a95428bd9bfa9b9c40,Secção I - Atividades de alojamento e restauração,56120,Atividades de serviços de alimentação em meios móveis
6a1021a95428bd9bfa9b9c41,Secção I - Atividades de alojamento e restauração,56210,Fornecimento de refeições para eventos
6a1021a95428bd9bfa9b9c42,Secção I - Atividades de alojamento e restauração,56220,Atividades de serviço de fornecimento de refeições por contrato e outras atividades de serviços de alimentação
6a1021a95428bd9bfa9b9c43,Secção I - Atividades de alojamento e restauração,56301,Cafés
6a1021a95428bd9bfa9b9c44,Secção I - Atividades de alojamento e restauração,56302,Bares
6a1021a95428bd9bfa9b9c45,Secção I - Atividades de alojamento e restauração,56303,Pastelarias e casas de chá
6a1021a95428bd9bfa9b9c46,Secção I - Atividades de alojamento e restauração,56304,"Outros estabelecimentos de bebidas sem espetáculo, exceto itinerantes"
6a1021a95428bd9bfa9b9c47,Secção I - Atividades de alojamento e restauração,56305,Estabelecimentos de bebidas com espaço de dança
6a1021a95428bd9bfa9b9c48,Secção I - Atividades de alojamento e restauração,56306,Estabelecimentos de bebidas itinerantes
6a1021a95428bd9bfa9b9c49,Secção I - Atividades de alojamento e restauração,56400,Atividades de serviços de intermediação relativas a atividades de serviços de restauração
6a1021a95428bd9bfa9b9c4a,"Secção J - Atividades de edição, difusão e produção e distribuição de conteúdos",58110,Edição de livros
